,pr-0,pr-1,pr-2,pr-3,ar-0,ar-1,ar-2,ar-3,pid,class-0-latency,class-1-latency,class-2-latency,class-3-latency,class-0-bw,class-1-bw,class-2-bw,class-3-bw
607,61.0,29.0,72.0,74.0,4.0,9.0,24.0,26.0,7536.0,1.499841,44.016365,4.584154,22.369579,7323.2174049999985,53550.13844900001,87695.14560100021,56045.799246999915
608,84.0,94.0,86.0,63.0,13.0,23.0,16.0,15.0,6657.0,1.489422,13.6294,46.176456,47.351791,7314.066913999991,142348.60420600008,30695.786439,29248.847956999965
609,76.0,84.0,68.0,74.0,2.0,28.0,14.0,12.0,7746.0,1.501803,14.8696,33.511681,52.832043,7314.548537999989,135191.86974900015,42208.11367299995,24758.663159999967
610,84.0,60.0,70.0,62.0,28.0,21.0,23.0,13.0,6232.0,1.490107,21.987766,12.73264,47.052292,7315.254252999982,99912.11889599978,72545.62379400006,28390.564898000004
611,99.0,69.0,96.0,54.0,22.0,0.0,25.0,4.0,7908.0,1.490346,18.729162,12.754648,57.148582,7316.0172099999945,113202.70057700026,72563.03786100006,14738.054290999975
612,52.0,85.0,45.0,74.0,8.0,17.0,9.0,14.0,5888.0,1.489983,14.574974,37.501534,49.658646,7311.778090999995,136673.80329700003,37760.85852000002,27742.18083699998
613,45.0,88.0,81.0,94.0,6.0,25.0,26.0,26.0,6426.0,1.497617,18.943043,31.386211,30.904268,7313.494729,111644.91656799994,45496.62591000012,45722.36537699999
614,91.0,93.0,41.0,93.0,23.0,0.0,1.0,32.0,6689.0,1.490348,14.104515,65.895805,24.652674,7320.103690999995,139585.366248,8076.5104580000125,54438.92960400008
615,85.0,100.0,89.0,39.0,15.0,29.0,11.0,2.0,6080.0,1.4908700000000001,10.771886,40.807735,64.952095,7320.041681999986,156251.92166499977,34485.011118999995,9674.83522599996
616,88.0,100.0,99.0,52.0,18.0,21.0,31.0,7.0,4833.0,1.488685,15.166664,25.579504,57.304939,7309.703871999969,132519.40248400005,52737.627045999674,17166.290288000004
617,94.0,32.0,48.0,62.0,52.0,10.0,0.0,36.0,6354.0,1.491075,41.007637,11.811717,16.175465,7324.390438999984,57940.88362600008,74168.658243,67611.64186200006
618,64.0,76.0,97.0,47.0,7.0,16.0,21.0,5.0,6274.0,1.490492,16.669794,18.396969,60.329704,7312.91777599998,123553.38096199978,63021.14487200003,14978.480343999996
619,100.0,43.0,92.0,58.0,25.0,5.0,19.0,1.0,7250.0,1.495974,31.818758,3.096797,33.076077,7342.36721299999,75173.04420600018,91764.16874199983,28599.767681999987
620,64.0,79.0,94.0,72.0,25.0,25.0,20.0,8.0,4894.0,1.489678,15.899498,23.662846,57.841724,7315.044442000007,127950.4584949997,55077.972406,19016.599694999957
621,64.0,41.0,53.0,92.0,2.0,10.0,19.0,37.0,6713.0,1.506774,33.410183,16.074652,19.093901,7312.088030999976,71316.27082399995,66927.15645799992,62792.47757699996
622,84.0,51.0,54.0,74.0,20.0,17.0,17.0,24.0,5665.0,1.489858,26.699183,14.037544,32.114048,7315.492661999992,86457.30493399962,70299.39648499984,44547.42907999998
623,85.0,39.0,91.0,94.0,32.0,5.0,27.0,31.0,6737.0,1.48988,34.958832,11.001678,23.365433,7316.365274999976,68267.30731099992,75861.54938800017,56130.56184699986
624,67.0,68.0,92.0,84.0,25.0,19.0,28.0,1.0,7023.0,1.491624,19.148958,10.498017,53.275337,7321.56759099998,111783.0085680002,76834.38782799996,11272.29692899997
625,50.0,93.0,84.0,21.0,0.0,58.0,26.0,8.0,7932.0,1.559521,14.398699,31.501873,57.803959,7307.209993999963,138195.93426499987,45518.42692400003,18677.57322199996
626,95.0,80.0,76.0,60.0,4.0,18.0,27.0,8.0,5657.0,1.495215,15.805583,24.386328,58.616215,7315.645259000004,129090.6333630001,54023.44225999987,18988.719012000023
627,88.0,56.0,76.0,94.0,8.0,18.0,3.0,22.0,6224.0,1.489814,23.883436,16.145983,35.242706,7307.105079999984,93940.30093100035,66719.794278,41029.748903000036
628,78.0,96.0,70.0,87.0,16.0,29.0,13.0,25.0,8067.0,1.490781,15.213088,50.602356,32.242199,7321.410222999966,132354.8794000002,26079.81680700004,44226.450922999946
629,59.0,68.0,69.0,60.0,26.0,24.0,24.0,20.0,6072.0,1.489203,18.759466,24.583757,39.0112,7310.075824999968,111540.3842969997,53739.557289000106,37093.46771800001
630,76.0,94.0,72.0,76.0,22.0,10.0,14.0,34.0,6705.0,1.48997,17.671741,48.699203,22.47398,7316.093489999977,117701.72592800001,27589.35451200001,57266.25445499992
631,18.0,100.0,89.0,61.0,3.0,25.0,28.0,22.0,6144.0,1.507403,18.308052,28.962706,36.033569,7314.925238999982,114656.18134900005,48409.84819099998,39751.4915450001
632,99.0,74.0,94.0,91.0,19.0,6.0,11.0,15.0,5245.0,1.489228,17.033529,25.66515,46.971355,7313.756959999985,120551.07119000026,52180.20441499997,29537.93525599995
633,96.0,98.0,96.0,51.0,23.0,22.0,14.0,9.0,7730.0,1.489034,11.71648,47.613415,57.062752,7315.66908599996,151888.02717400034,29188.604349000052,20187.864292000075
634,75.0,97.0,79.0,40.0,4.0,33.0,15.0,0.0,5976.0,1.495749,11.626218,34.34058,80.358383,7323.217434999993,152692.31319699934,41470.23677500011,6699.924507999963
635,52.0,90.0,96.0,95.0,3.0,49.0,43.0,2.0,4725.0,1.532171,16.668316,14.897442,53.224548,7310.466813000008,123166.64220100004,68574.29979300011,9797.563583999994
636,78.0,91.0,66.0,43.0,22.0,21.0,11.0,12.0,5098.0,1.489367,13.278311,43.521034,53.39756,7312.712704999971,144801.27810600022,32203.836436999947,24746.718411999977
637,74.0,93.0,71.0,100.0,9.0,23.0,19.0,28.0,6785.0,1.491086,17.424612,41.052608,28.769093,7312.188175999961,119056.44418900003,35082.044639,48666.26262299997
638,85.0,95.0,75.0,88.0,18.0,6.0,16.0,19.0,7900.0,1.488653,14.502349,46.035629,40.6465,7312.517199999984,136733.25059599977,30620.613104999968,35253.05269699996
639,30.0,89.0,15.0,89.0,6.0,23.0,2.0,24.0,7560.0,1.492693,13.830421,58.510841,33.668407,7314.300572999967,141973.48119800026,17088.94729400002,42865.50522199998
640,99.0,64.0,85.0,68.0,33.0,20.0,27.0,6.0,6567.0,1.490285,20.41099,11.023281,54.137997,7314.8727720000015,105830.93648200015,75753.11658700017,18578.200364000008
641,100.0,65.0,100.0,47.0,38.0,16.0,33.0,7.0,6394.0,1.490105,19.963356,12.129132,54.472569,7316.2746959999795,107272.52008099969,73689.46074900006,19513.139703000055
642,49.0,23.0,92.0,32.0,31.0,13.0,32.0,10.0,7634.0,1.492521,45.807117,2.789981,24.31105,7324.481032999968,50807.15657900012,92806.73026499999,51991.80127899997
643,96.0,89.0,98.0,94.0,27.0,22.0,4.0,21.0,6298.0,1.489811,13.761239,56.24353,37.611755,7315.411588999993,142094.62640900002,21569.938646000046,38275.83787600007
644,95.0,80.0,100.0,100.0,7.0,17.0,2.0,30.0,5787.0,1.492692,15.674577,54.610928,26.620863,7316.637075999981,129299.75984600016,21292.695986000035,51572.21320899994
645,67.0,64.0,98.0,71.0,15.0,15.0,23.0,13.0,5715.0,1.48989,20.295877,15.439981,48.536121,7311.78765499999,105787.28199599977,67946.48171799986,27571.678167999995
646,90.0,75.0,72.0,80.0,13.0,13.0,14.0,12.0,7333.0,1.489321,16.84202,23.741846,52.234493,7318.12002299998,122022.81473999984,55012.001996000196,25086.369496999952
647,83.0,77.0,70.0,75.0,15.0,3.0,19.0,28.0,6005.0,1.489795,17.445351,41.05241,28.748526,7310.118724999996,119011.99338499998,35157.51837899995,48660.78372899992
648,95.0,60.0,57.0,62.0,24.0,16.0,15.0,5.0,6583.0,1.491302,22.096352,8.577254,50.571419,7316.947014999979,99970.82237399988,80384.18293699992,19136.481308000024
649,89.0,83.0,76.0,93.0,23.0,21.0,17.0,20.0,6753.0,1.488905,15.229556,41.919376,39.091187,7312.688858999995,131922.30704700024,33856.582649,36772.91870299995
650,89.0,98.0,54.0,65.0,22.0,25.0,9.0,0.0,6088.0,1.490797,11.215109,35.839916,89.471268,7320.008320000002,154003.21006099993,39956.06424099994,6716.075005999978
651,87.0,9.0,59.0,91.0,27.0,1.0,22.0,43.0,6362.0,1.497989,56.76519,5.760882,7.745877,7341.175105999994,26288.4425839999,85530.40026099993,82952.44217600003
652,99.0,97.0,95.0,56.0,8.0,25.0,1.0,14.0,7586.0,1.491543,11.596542,57.877228,49.065128,7321.062145999989,152695.87038200002,20449.05184799994,27733.91247600003
653,82.0,80.0,44.0,93.0,22.0,5.0,12.0,25.0,5407.0,1.489554,15.718367,45.86446,32.234959,7314.305327999998,128729.45787799997,29478.354481999984,44247.779859999995
654,96.0,40.0,69.0,90.0,23.0,12.0,5.0,41.0,6136.0,1.489714,34.166737,18.145731,15.937668,7313.823736999995,69787.72641600003,63393.94094200005,67717.67140200008
655,93.0,81.0,86.0,95.0,30.0,22.0,19.0,18.0,6885.0,1.48956,15.590563,36.823723,42.126606,7314.972918999966,129903.25925900042,38789.80159099996,33771.75810000003
656,95.0,86.0,18.0,49.0,34.0,17.0,0.0,18.0,4767.0,1.490634,14.401786,45.745235,42.184723,7319.049834999993,138089.671139,29744.400968000024,34281.25380899992
657,14.0,89.0,45.0,88.0,3.0,34.0,15.0,38.0,7095.0,1.532595,19.268002,47.064056,18.820417,7312.970184999981,110494.60410100008,29088.568673000063,62788.848907000065
658,96.0,26.0,95.0,91.0,40.0,8.0,39.0,4.0,6957.0,1.494317,46.937054,2.776484,22.381237,7328.534152999976,49592.77630100003,93055.93968799995,52096.05216100003
659,78.0,78.0,78.0,72.0,18.0,24.0,21.0,21.0,5179.0,1.488808,16.465752,36.117104,37.576515,7308.921853999982,124517.20712300004,39817.36658000011,38272.34267000004
660,98.0,93.0,90.0,95.0,25.0,25.0,18.0,13.0,4620.0,1.489208,13.636725,42.861191,50.486717,7313.776032999983,142316.07438699913,33736.081116000016,26215.3243820001
661,73.0,89.0,99.0,92.0,17.0,17.0,23.0,18.0,5213.0,1.489094,15.903315,35.284237,41.911671,7312.111886999983,127961.30180900007,41053.75290599992,33755.688657000006
662,82.0,84.0,57.0,92.0,14.0,20.0,16.0,37.0,6721.0,1.490174,19.266098,45.551926,19.727015,7313.795115999994,110398.941029,30596.151351000015,61439.75735299988
663,86.0,79.0,83.0,93.0,15.0,7.0,40.0,30.0,7658.0,1.489526,27.440752,16.984701,26.609875,7312.912980999982,85750.26033000015,64818.310743999944,51592.235568999924
664,81.0,87.0,56.0,98.0,2.0,27.0,22.0,33.0,6500.0,1.52,20.104979,36.685944,23.526955,7309.579897999975,107306.35647299999,39562.16333200009,55873.20805499989
665,100.0,87.0,95.0,97.0,14.0,19.0,28.0,31.0,7738.0,1.48962,21.769714,28.94754,25.559385,7312.2454069999685,101379.77123800034,48408.31757299987,53016.443238999964
666,99.0,97.0,91.0,50.0,23.0,15.0,16.0,5.0,4993.0,1.490062,11.819446,40.545635,63.204746,7318.148647999991,151931.08558999968,34929.14200999993,14180.083299999962
667,44.0,52.0,70.0,85.0,9.0,10.0,12.0,25.0,6801.0,1.489582,26.101904,15.453914,31.259701,7308.731096999969,87942.8338600001,67965.66488300006,45699.51055899999
668,98.0,86.0,6.0,83.0,48.0,41.0,1.0,1.0,6192.0,1.489282,14.346805,59.158962,29.261194,7313.833284999966,138143.31531700032,15522.136650999984,48427.009560000035
669,97.0,23.0,90.0,40.0,53.0,2.0,30.0,13.0,4841.0,1.49328,47.899727,2.8467000000000002,22.422609,7325.11523899998,48094.663659000034,92668.71452000005,54611.38250100014
670,73.0,82.0,84.0,57.0,5.0,21.0,26.0,8.0,7015.0,1.494488,15.286186,26.405796,58.391773,7315.211320999978,131848.68334400005,51379.089385,18877.27736800003
671,69.0,71.0,100.0,34.0,2.0,9.0,46.0,2.0,7966.0,1.502075,18.60734,11.786828,56.095448,7314.6391409999815,114723.83495799995,73950.92488500028,11718.645100999975
672,96.0,93.0,68.0,64.0,40.0,30.0,13.0,15.0,6526.0,1.489387,13.093145,50.01963,47.725891,7314.772635999984,145363.4786459999,27335.00957500004,29252.64361600004
673,93.0,83.0,37.0,86.0,27.0,4.0,1.0,32.0,6258.0,1.490743,15.164353,61.977139,24.621201,7320.981040999967,133316.24033599996,14235.148429,54461.63655700001
674,93.0,81.0,58.0,92.0,28.0,21.0,15.0,21.0,5473.0,1.489803,15.539733,41.27367,37.767601,7312.8176099999755,130204.69667300019,33969.24972100002,38257.66563000007
675,37.0,92.0,87.0,93.0,4.0,24.0,13.0,24.0,4586.0,1.497577,15.024671,50.846367,33.438843,7314.095513999982,133848.23798400047,26106.538747999963,42756.34761800011
676,94.0,91.0,83.0,97.0,15.0,17.0,17.0,20.0,7982.0,1.488844,14.998219,44.276562,39.017559,7309.374835999973,133812.38459999967,32094.073299000007,36765.02704400006
677,54.0,77.0,93.0,37.0,35.0,30.0,17.0,9.0,7618.0,1.4884600000000001,16.309233,22.711403,56.378998,7307.467523999987,125027.43247599993,56363.29654300002,20603.54231399995
678,92.0,28.0,79.0,73.0,26.0,4.0,23.0,7.0,5681.0,1.493464,44.815121,2.8606119999999997,23.999104,7329.959908999998,52483.02936599991,92361.76967400004,50380.94044799986
679,88.0,98.0,84.0,39.0,29.0,24.0,16.0,8.0,7415.0,1.488863,11.850935,45.040478,59.388035,7314.581905999988,151119.19879899992,31599.469189999996,18668.971069999974
680,100.0,31.0,49.0,96.0,25.0,6.0,13.0,25.0,7836.0,1.491503,42.025696,10.824580000000001,16.392462,7328.710563999984,56397.01367999999,75704.85594400005,67353.20566300016
681,84.0,30.0,71.0,88.0,30.0,3.0,20.0,32.0,7690.0,1.491981,43.05349,6.9768989999999995,20.244467,7326.116618999969,54845.23768900011,83193.67408199987,60510.49707300003
682,100.0,84.0,60.0,38.0,46.0,15.0,18.0,6.0,5557.0,1.489644,14.861311,26.692337,62.33931,7317.090092999967,135232.9588149997,50872.60245799987,15873.298627999962
683,90.0,92.0,96.0,89.0,8.0,18.0,16.0,22.0,4783.0,1.490862,15.247824,45.882496,36.068695,7316.8802619999915,132364.93112299993,30608.16766000001,39746.53244799985
684,80.0,69.0,68.0,88.0,16.0,14.0,6.0,21.0,5415.0,1.489455,18.397219,26.762388,37.621555,7312.040361999979,113148.99444600033,50782.0367819999,38484.349248999926
685,90.0,99.0,71.0,97.0,14.0,19.0,6.0,18.0,6306.0,1.489671,11.912399,64.260071,42.586628,7313.656857999999,151418.261546,16227.47422999998,33796.157847000046
686,97.0,92.0,93.0,84.0,22.0,14.0,25.0,2.0,7722.0,1.490311,13.149428,30.120071,63.889446,7321.648658999977,145115.8237630001,46828.432106000066,9724.874521
687,56.0,75.0,59.0,62.0,50.0,12.0,6.0,18.0,7399.0,1.489303,16.701939,29.998457,42.339046,7314.391173999971,122017.41219400009,46469.77900199986,33872.65679399993
688,64.0,70.0,90.0,59.0,12.0,19.0,19.0,14.0,7234.0,1.4898449999999999,18.189947,20.858797,48.398018,7318.549207999985,114631.01863000033,59024.74883400019,28332.82469299999
689,100.0,69.0,51.0,95.0,20.0,7.0,9.0,17.0,4984.0,1.490238,18.38287,22.757004,43.637505,7311.806723999995,113144.93176999978,56356.973645000005,32696.123104999966
690,99.0,81.0,81.0,93.0,9.0,4.0,19.0,49.0,7284.0,1.490192,25.907351,40.984051,10.867233,7304.873490999992,90463.39033499986,35098.36195199999,75738.78286100004
691,94.0,30.0,99.0,36.0,31.0,1.0,41.0,10.0,6534.0,1.492721,41.498497,2.906059,27.401361,7328.29097799999,57837.59590400004,92280.7979429996,45565.65284699998
692,99.0,75.0,35.0,68.0,27.0,19.0,5.0,24.0,5229.0,1.490361,16.736794,37.45541,33.493622,7315.597592999989,122039.03197099967,37649.6362489999,42765.059491000124
693,93.0,41.0,88.0,93.0,30.0,12.0,6.0,35.0,6591.0,1.490046,33.378792,14.685873,20.719364,7316.2078739999715,71302.7715649999,69232.74043100011,60403.342230000046
694,63.0,88.0,100.0,96.0,7.0,3.0,20.0,23.0,8006.0,1.490653,16.370584,39.573586,34.669598,7311.844887999986,124943.93824600005,36588.35412399993,41252.94210599988
695,79.0,91.0,72.0,90.0,12.0,22.0,20.0,17.0,5532.0,1.488778,15.063361,39.67466,43.808384,7309.3891829999775,133808.612831,36617.41255399992,32257.604614000047
696,69.0,62.0,96.0,97.0,7.0,11.0,20.0,19.0,5984.0,1.4911889999999999,20.998013,18.358025,39.919899,7312.27403499998,102800.48375200006,62978.382118999965,36158.62843000002
697,92.0,49.0,95.0,28.0,19.0,0.0,28.0,8.0,7365.0,1.492097,27.934402,5.15063,41.908218,7318.587336999973,84391.5176389999,86458.41121800012,27361.20225000002
698,95.0,84.0,90.0,64.0,14.0,12.0,15.0,9.0,6282.0,1.489639,14.80745,29.995718,56.911488,7315.254233999987,135226.2019930002,46569.871916000106,20297.055249
699,82.0,98.0,80.0,84.0,10.0,28.0,22.0,21.0,4918.0,1.490574,16.479713,36.69976,37.473316,7311.9020669999945,124958.78219700004,39567.03665500002,38241.44839100003
700,58.0,43.0,68.0,55.0,23.0,12.0,37.0,10.0,7754.0,1.492497,32.005569,4.221702,35.652214,7324.957881000001,74744.73478,88527.92264100004,33965.29198
701,66.0,60.0,90.0,100.0,16.0,10.0,21.0,28.0,5074.0,1.489477,21.925356,24.597567,28.507359,7314.047832999981,99778.86198499995,53645.42487799993,49056.71114999994
702,31.0,100.0,100.0,96.0,5.0,8.0,41.0,38.0,4603.0,1.508346,33.30299,16.278244,18.892466,7313.804669000007,72428.47440499988,66133.856767,62858.72461899993
703,81.0,98.0,81.0,65.0,13.0,26.0,2.0,17.0,7610.0,1.491131,11.472783,65.508522,44.158585,7324.147267999992,153403.3108019998,15169.23901900004,32289.519296999963
704,86.0,98.0,92.0,88.0,27.0,11.0,14.0,13.0,5803.0,1.4884439999999999,12.568632000000001,49.42313,50.589703,7310.1568519999655,147779.45997799985,27878.799432999942,26240.15332200006
705,51.0,82.0,52.0,73.0,24.0,26.0,0.0,3.0,5968.0,1.489269,15.210405,21.787815,66.432907,7315.073045999974,132408.93364899975,57735.50511800016,11665.496835999973
706,93.0,78.0,87.0,26.0,34.0,0.0,43.0,10.0,8022.0,1.489462,19.275541,14.755462,54.262066,7314.64388899998,111019.75437899977,68551.45454800007,22037.963846999963
707,60.0,72.0,96.0,100.0,9.0,9.0,15.0,17.0,7431.0,1.4902419999999998,17.579151,25.671879,43.698299,7313.084632999972,117572.77487299997,52230.10059900003,32528.071397999924
708,71.0,38.0,93.0,62.0,4.0,4.0,69.0,3.0,4852.0,1.5119159999999998,35.601353,2.893156,30.526419,7336.28278399997,67531.30915099994,92255.42544299988,35492.98763700006
709,94.0,87.0,83.0,68.0,18.0,27.0,11.0,36.0,5993.0,1.490454,17.337984,53.236683,20.633064,7317.20927899998,119306.81226100016,23066.101091000015,60057.0058330001
710,86.0,97.0,22.0,56.0,14.0,43.0,10.0,28.0,5205.0,1.489722,15.192545,55.016167,28.843887,7315.979039999998,132388.83016500017,21566.86305899997,48673.7060370001
711,66.0,86.0,80.0,77.0,6.0,28.0,11.0,24.0,7796.0,1.4938500000000001,14.699528,52.983681,33.477261,7310.590769999969,135532.150288,24162.70259599997,42771.49200699988
712,93.0,32.0,73.0,64.0,36.0,20.0,15.0,22.0,4693.0,1.491791,41.042931,4.362395,25.402893,7326.917664999981,58065.204606000094,88249.45924900023,50906.64861100009
713,24.0,78.0,77.0,96.0,6.0,19.0,19.0,12.0,4791.0,1.492572,15.960856,26.701963,52.264179,7311.7542829999575,126445.48892800006,50833.101261999975,24934.89742599995
714,10.0,84.0,72.0,94.0,8.0,4.0,86.0,1.0,5130.0,2.283337,23.608458,3.242133,44.234985,7217.588458999972,98660.13050400016,90686.03992700006,8627.038038999983
715,88.0,88.0,91.0,96.0,15.0,17.0,20.0,21.0,4886.0,1.489712,15.927793,39.612583,37.465599,7315.220861999989,127928.92456900008,36589.36499599992,38255.41973500006
716,59.0,96.0,54.0,44.0,3.0,57.0,10.0,22.0,4709.0,1.52155,13.782598,56.061817,36.430935,7312.178663999977,140950.24587399996,21637.701979000045,39763.93698199995
717,58.0,78.0,87.0,95.0,8.0,15.0,23.0,23.0,5844.0,1.492102,17.175676,35.284313,34.732597,7316.060098999997,120446.20033800008,41110.525121000006,41253.271118000055
718,90.0,34.0,96.0,88.0,41.0,0.0,2.0,54.0,7666.0,1.490708,39.186462,21.805597,8.308354,7315.583283999988,60818.543436999775,57547.61693399996,80859.699271
719,94.0,100.0,20.0,71.0,33.0,38.0,2.0,16.0,6623.0,1.4909569999999999,10.934342000000001,64.457123,45.994659,7322.71196299999,155653.30984399936,14020.590779000022,30957.546236999988
720,76.0,79.0,77.0,29.0,36.0,24.0,21.0,0.0,5689.0,1.489522,16.009817,16.988041,63.024578,7314.624844999957,127998.58092100026,65493.97471399983,7693.147723999957
721,79.0,91.0,88.0,100.0,17.0,15.0,20.0,11.0,5333.0,1.48859,13.683859,39.022923,53.952404,7310.657540999973,141787.04260600006,37220.85950200008,23203.39200099995
722,92.0,98.0,52.0,33.0,6.0,48.0,21.0,12.0,6378.0,1.496531,14.072446,38.303547,52.711529,7307.786976999989,139619.00232000017,38141.63208699999,24719.820024000022
723,84.0,62.0,93.0,100.0,13.0,2.0,29.0,41.0,4902.0,1.489511,27.617167,27.725815,16.340651,7311.902067999991,85472.38825499982,49928.63654799998,66716.01293800001
724,54.0,78.0,98.0,16.0,28.0,26.0,31.0,8.0,6901.0,1.489292,16.207104,22.233458,57.374897,7314.791731999976,125788.49792200026,57155.32778800002,19065.184591000037
725,99.0,44.0,78.0,70.0,27.0,0.0,19.0,19.0,5739.0,1.490291,31.302483,7.444423,33.86581,7319.002210999992,75922.62267699995,82326.52186299996,41107.76424900012
726,100.0,45.0,81.0,32.0,31.0,1.0,21.0,2.0,5705.0,1.49484,30.403019,3.386469,35.62067,7330.6513139999815,78763.0796409998,91041.64123999968,26312.031743000083
727,23.0,63.0,22.0,75.0,12.0,34.0,16.0,18.0,8075.0,1.4909810000000001,20.563986,36.5116,21.823866,7317.357132999971,104417.977351,39656.87275599996,58329.44871499996
728,16.0,53.0,40.0,98.0,5.0,15.0,10.0,24.0,6476.0,1.494815,25.516783,17.647432,29.134172,7313.981088999984,89440.88936599976,64131.43156899997,48425.817498000026
729,46.0,59.0,86.0,100.0,10.0,9.0,21.0,31.0,5065.0,1.490335,22.409897,26.648279,25.392273,7312.936802999978,98245.70655299998,50938.63488999995,53277.36850900006
730,47.0,91.0,99.0,20.0,22.0,46.0,16.0,2.0,5090.0,1.489928,13.248422,29.900717,62.713326,7318.153421999985,144963.00222800006,46821.6324049999,9774.560975999953
731,94.0,95.0,66.0,88.0,20.0,12.0,13.0,3.0,7300.0,1.4901200000000001,12.109437,36.046249,71.930351,7317.31418499998,150149.59810599984,39809.77534599988,11220.812818999986
732,83.0,99.0,92.0,81.0,24.0,36.0,8.0,6.0,4910.0,1.491153,11.031797,45.938622,61.626667,7321.286224999979,155122.09417599998,29776.010544999954,15670.647623000003
733,80.0,99.0,60.0,52.0,3.0,55.0,8.0,4.0,7447.0,1.50526,11.00584,42.978096,70.507713,7321.352977999968,155128.7698619998,32712.407100000066,12683.749182000027
734,62.0,81.0,61.0,84.0,12.0,4.0,15.0,28.0,4555.0,1.490178,16.365732,47.255074,28.771414,7314.682038999982,124925.08891499981,29145.12156699998,48676.36205799986
735,15.0,64.0,91.0,96.0,0.0,34.0,53.0,0.0,6860.0,1.562725,20.844378,7.575259,45.394756,7316.35099399998,105208.73544099984,82108.59776100011,11666.40763000003
736,85.0,99.0,86.0,95.0,20.0,23.0,16.0,21.0,5497.0,1.489507,14.967880000000001,45.922012,37.53297,7315.697676000003,133812.25583199962,30607.14243400002,38260.34071399994
737,92.0,96.0,93.0,82.0,23.0,7.0,23.0,10.0,8051.0,1.48845,14.060432,35.379936,55.011993,7311.253600999992,139574.0079869998,41112.58987699998,21700.79710200003
738,100.0,62.0,52.0,72.0,28.0,27.0,26.0,12.0,5505.0,1.489624,21.117929,13.367903,49.024158,7312.927264999993,102860.13607299999,71439.5046019999,26617.19325499994
739,82.0,100.0,74.0,53.0,11.0,37.0,23.0,9.0,4808.0,1.4900419999999999,13.896904,35.398685,57.395481,7316.355736999976,140981.57411400016,41140.661249000026,20184.340454999983
740,86.0,100.0,89.0,88.0,2.0,36.0,27.0,29.0,5928.0,1.5382829999999998,20.480093,30.181202,27.653469,7309.789703999965,105735.70249899993,46945.8484600001,50138.29709300009
741,75.0,83.0,90.0,58.0,10.0,22.0,25.0,8.0,5139.0,1.490123,15.050174,27.47887,57.873837,7316.808748000018,133346.67682299996,49933.44785699984,18840.813648999996
742,58.0,97.0,93.0,89.0,12.0,26.0,27.0,22.0,4545.0,1.490021,18.037924,30.152718,36.060917,7312.588709999974,116111.12117600026,46950.38318199998,39762.59705899991
743,95.0,100.0,62.0,84.0,15.0,27.0,17.0,24.0,7503.0,1.4895909999999999,15.897261,44.208691,33.434612,7313.718849999972,127949.78616999979,32092.69526299998,42739.882474000115
744,99.0,100.0,68.0,49.0,15.0,17.0,11.0,7.0,5465.0,1.490402,10.993338,48.978516,62.807274,7316.536943999964,155674.90579300027,27728.524234999983,17188.339197999983
745,94.0,86.0,98.0,89.0,8.0,20.0,25.0,1.0,6793.0,1.490871,14.397793,23.702215,61.521778,7319.059421000008,138008.59927899993,55183.45833400017,8519.663880999968
746,67.0,98.0,80.0,96.0,12.0,17.0,6.0,18.0,5301.0,1.490163,12.059659,63.980629,42.458534,7317.633672999982,151102.77176000006,16538.615248,33776.8983580001
747,100.0,90.0,98.0,78.0,21.0,22.0,25.0,13.0,4869.0,1.48842,15.243079,32.692837,49.929276,7314.319648999987,132355.17025800014,44031.400682999985,26229.31003999998
748,98.0,98.0,98.0,82.0,22.0,23.0,22.0,18.0,6599.0,1.489133,15.70833,36.717518,41.900177,7312.927263999987,129425.30632399998,39587.54060999997,33760.414117999964
749,90.0,100.0,76.0,31.0,19.0,21.0,15.0,4.0,7650.0,1.490643,10.945763,43.545158,66.755554,7318.673149999976,155328.78877200047,32701.191902000086,12667.684598999997
750,92.0,99.0,66.0,92.0,17.0,20.0,16.0,21.0,5952.0,1.488362,14.999087,45.969902,37.654044999999996,7307.553333999998,133821.58757399986,30602.02596500002,38268.91422199997
751,89.0,39.0,41.0,42.0,18.0,8.0,1.0,21.0,7552.0,1.48977,34.71767,16.173998,17.478867,7317.4000089999945,69127.33558899991,66416.4447630001,65455.95170899993
752,99.0,76.0,98.0,75.0,29.0,22.0,15.0,20.0,5524.0,1.4897939999999998,16.474415,33.517838,38.965744,7313.8046659999745,123414.67857400021,42209.62998599993,36822.190286999976
753,89.0,87.0,67.0,63.0,34.0,17.0,21.0,17.0,4636.0,1.488513,15.247128,38.114979,43.925644,7307.381660999994,132348.38964400018,38084.35442200012,32266.621582999982
754,88.0,71.0,75.0,89.0,38.0,5.0,7.0,42.0,4877.0,1.490343,18.382387,56.352776,15.543529,7312.641155999986,114199.75759299986,19343.242635000006,67998.81461300014
755,99.0,45.0,79.0,88.0,20.0,19.0,39.0,15.0,5763.0,1.491507,30.600521,6.179255,36.48222,7320.165681999997,77466.43067600002,84572.77297500019,36615.08081899992
756,64.0,63.0,97.0,82.0,22.0,7.0,16.0,28.0,7884.0,1.489814,20.589613,27.776022,28.619671,7314.348285999986,104229.27859499988,49379.52516299998,48906.80790400008
757,90.0,93.0,84.0,96.0,9.0,15.0,10.0,14.0,6673.0,1.4904929999999998,12.753313,49.924789,49.270325,7318.978347999967,147065.2532699998,26794.362051000026,27740.397459999975
758,88.0,31.0,83.0,93.0,22.0,4.0,32.0,4.0,7079.0,1.4942959999999998,41.756996,2.817305,25.845022,7337.22690999997,57097.01057800005,92709.57943199959,45209.82742500011
